transaction_id,customer_id,merchant_id,merchant_category,payment_method,location_type,hour,day_of_week,amount,failed_attempts_24h,txn_count_1h,txn_count_24h,account_age_days,previous_chargebacks,device_changed,ip_location_mismatch,is_fraud
TXN0000282,11154,521,crypto,credit_card,same_city,15,5,50.0,0,1,5,1346,0,0,0,0
TXN0000283,10403,615,electronics,upi,same_city,12,2,447.85,1,0,3,1112,0,0,0,0
TXN0000284,12199,846,fuel,wallet,same_city,16,4,329.21,0,2,4,373,0,0,0,0
TXN0000285,12101,899,electronics,credit_card,same_city,7,1,109.5,0,2,7,187,0,0,0,0
TXN0000286,11696,603,electronics,wallet,same_state,20,0,100.83,0,0,8,1090,0,0,0,0
TXN0000287,10627,758,fuel,wallet,same_city,22,2,139.4,0,0,6,434,1,1,0,0
TXN0000288,10586,807,restaurant,debit_card,same_city,10,5,199.22,0,0,5,2044,0,0,0,0
TXN0000289,11648,866,crypto,upi,same_state,3,3,598.74,1,2,5,1461,0,0,0,0
TXN0000290,11443,797,fuel,credit_card,same_state,3,3,50.0,0,2,7,714,0,0,0,0
TXN0000291,11445,629,restaurant,debit_card,same_state,15,3,56.62,0,0,2,2480,1,0,0,0
TXN0000292,10103,794,grocery,wallet,same_city,23,2,50.0,1,2,6,1049,0,0,0,0
TXN0000293,10253,801,electronics,upi,same_city,12,4,81.49,0,3,8,1137,0,0,0,1
TXN0000294,12557,547,travel,credit_card,same_city,16,2,745.88,0,1,8,2377,0,0,0,0
TXN0000295,11496,526,grocery,credit_card,same_city,5,2,67.13,0,2,9,1562,0,0,0,0
TXN0000296,10098,514,grocery,credit_card,same_state,12,1,50.64,0,1,7,2284,0,0,0,0
TXN0000297,12200,762,fuel,credit_card,same_state,17,5,50.0,0,0,8,1494,0,1,1,0
TXN0000298,11884,864,gaming,upi,same_city,12,0,190.31,0,3,5,136,0,0,0,0
TXN0000299,12961,797,restaurant,upi,same_city,9,2,73.77,1,0,5,985,0,0,0,0
TXN0000300,11919,764,fashion,wallet,same_city,2,3,180.69,0,2,8,395,0,0,0,0
TXN0000301,10877,860,travel,wallet,same_state,22,1,115.02,0,1,2,1235,0,0,0,0
TXN0000302,10337,633,travel,wallet,different_state,2,3,900.28,0,0,2,1932,0,0,0,0
TXN0000303,12869,575,fuel,upi,different_state,9,6,165.27,0,2,6,389,0,0,0,0
TXN0000304,10956,529,crypto,debit_card,same_city,10,0,382.57,1,2,6,777,0,0,0,0
TXN0000305,11704,839,travel,debit_card,different_state,11,6,314.72,0,1,10,228,0,0,1,0
TXN0000306,10160,625,fuel,wallet,different_state,20,6,124.25,0,1,5,55,0,0,0,0
TXN0000307,11603,583,grocery,debit_card,same_state,21,1,86.11,0,3,9,126,0,0,0,0
TXN0000308,12848,553,restaurant,upi,same_city,5,0,461.47,0,0,4,1774,0,0,0,0
TXN0000309,10397,865,grocery,net_banking,different_state,13,2,57.34,1,1,6,1009,0,1,0,0
TXN0000310,11300,782,restaurant,wallet,same_city,0,1,50.0,0,1,6,2288,1,0,0,0
TXN0000311,10815,839,grocery,credit_card,same_state,15,0,233.24,1,0,1,1937,0,0,0,0
TXN0000312,11527,762,fashion,wallet,same_city,1,5,70.25,0,2,4,2289,0,0,0,0
TXN0000313,11919,859,fuel,wallet,different_state,10,3,92.1,0,0,10,352,0,0,0,0
TXN0000314,11415,721,jewelry,credit_card,same_city,6,6,169.82,0,0,3,1358,0,0,0,0
TXN0000315,11158,827,travel,credit_card,same_city,3,6,81.35,0,4,11,2237,0,0,0,0
TXN0000316,11218,501,grocery,wallet,same_city,5,2,205.81,0,2,7,912,0,0,0,0
TXN0000317,10400,897,fuel,wallet,different_state,8,5,146.77,1,0,2,2487,0,0,0,0
TXN0000318,10639,893,fuel,upi,same_city,3,6,58.92,0,0,8,2379,0,1,0,0
TXN0000319,12735,805,restaurant,upi,same_city,6,6,98.63,0,0,7,227,0,0,0,0
TXN0000320,10459,645,gaming,credit_card,same_state,2,1,340.32,0,0,4,2397,0,1,0,0
TXN0000321,10954,517,crypto,debit_card,same_city,18,5,90.45,0,0,6,2136,0,0,0,0
TXN0000322,10469,515,grocery,credit_card,same_state,19,2,81.62,0,0,3,2292,0,0,0,0
TXN0000323,11045,807,travel,upi,different_state,20,5,2244.08,0,1,9,1013,0,0,0,0
TXN0000324,12797,658,restaurant,credit_card,same_city,11,1,51.48,0,1,6,654,0,0,0,0
TXN0000325,11693,839,gaming,credit_card,same_city,1,1,263.2,0,0,5,1480,0,0,0,0
TXN0000326,12085,851,grocery,credit_card,same_city,16,4,60.38,0,4,6,1610,0,0,0,0
TXN0000327,12277,797,fashion,credit_card,same_city,10,1,172.75,0,0,4,1519,0,0,0,0
TXN0000328,10562,708,gaming,credit_card,different_state,0,0,52.82,1,1,3,1865,0,0,0,0
TXN0000329,12485,704,travel,upi,international,14,0,311.96,0,1,7,2307,0,0,0,0
TXN0000330,11799,612,grocery,credit_card,different_state,0,0,50.0,0,1,8,777,0,0,1,0
TXN0000331,12074,677,grocery,credit_card,same_city,6,2,129.04,0,1,5,933,0,1,0,0
TXN0000332,10225,708,restaurant,upi,same_city,1,4,228.26,0,1,9,1664,2,1,0,0
TXN0000333,10797,623,fuel,debit_card,same_city,11,0,123.99,0,0,4,1527,0,1,0,0
TXN0000334,12331,514,electronics,debit_card,same_city,5,3,54.09,0,2,8,1844,0,0,0,0
TXN0000335,12926,845,crypto,credit_card,same_city,5,2,110.69,0,2,9,2333,0,0,0,0
TXN0000336,10959,797,fashion,credit_card,same_city,3,6,730.72,0,1,8,2267,0,1,0,0
TXN0000337,11504,544,restaurant,upi,same_state,0,4,103.42,1,0,4,781,0,0,0,0
TXN0000338,10452,593,grocery,credit_card,same_city,14,2,81.24,1,1,6,1971,0,1,0,0
TXN0000339,10815,606,fashion,credit_card,same_city,12,4,204.61,0,0,3,1499,0,0,0,0
TXN0000340,10658,777,grocery,debit_card,same_city,20,2,164.21,1,1,7,1762,0,0,0,0
TXN0000341,10546,627,grocery,credit_card,same_city,12,5,50.0,0,1,3,223,0,0,0,0
TXN0000342,11215,537,grocery,wallet,same_city,7,6,63.21,1,1,8,1010,0,1,0,0
TXN0000343,10016,596,fashion,credit_card,same_city,16,2,83.16,1,0,8,785,0,1,0,0
TXN0000344,11243,697,fashion,credit_card,same_state,16,0,296.48,1,1,6,2448,0,0,0,0
TXN0000345,12205,691,electronics,debit_card,same_city,11,0,173.21,0,1,5,185,0,0,0,0
TXN0000346,12524,856,grocery,debit_card,different_state,1,0,50.0,0,0,3,1089,0,0,0,0
TXN0000347,11069,506,fashion,upi,different_state,6,3,289.7,0,0,2,2057,0,0,0,0
TXN0000348,12565,543,grocery,credit_card,same_city,7,5,422.41,0,0,2,319,0,1,0,0
TXN0000349,12146,831,grocery,credit_card,same_city,10,1,50.0,0,1,4,103,0,0,0,0
TXN0000350,11768,506,travel,credit_card,same_city,13,1,340.42,0,0,8,1920,0,1,0,1
TXN0000351,11060,693,fuel,upi,international,14,4,116.47,0,0,2,1321,0,1,0,0
TXN0000352,12327,815,electronics,debit_card,same_city,22,3,57.02,0,1,4,2486,0,0,0,0
TXN0000353,12544,500,fashion,wallet,same_city,3,4,68.0,0,0,3,1379,0,0,0,0
TXN0000354,10301,561,grocery,debit_card,different_state,0,6,183.58,0,2,11,457,0,0,0,0
TXN0000355,10180,842,restaurant,debit_card,same_city,12,4,138.04,0,2,9,1847,0,0,0,0
TXN0000356,10606,588,travel,debit_card,same_state,8,3,341.1,0,0,6,511,0,0,0,0
TXN0000357,10699,517,grocery,credit_card,same_city,21,6,211.48,1,1,5,331,0,0,1,0
TXN0000358,10992,607,fashion,credit_card,same_city,0,3,233.95,0,3,9,1511,0,0,0,1
TXN0000359,11139,634,electronics,credit_card,same_city,23,3,128.48,0,2,11,2232,0,0,0,0
TXN0000360,10190,870,fashion,credit_card,same_city,20,1,116.87,0,0,0,44,0,1,0,0
TXN0000361,12300,809,gaming,net_banking,same_city,6,6,106.23,2,2,7,1073,1,0,0,0
TXN0000362,10980,566,restaurant,net_banking,same_state,10,5,69.14,0,0,5,1227,0,1,0,0
TXN0000363,12975,592,restaurant,credit_card,same_city,4,4,175.96,0,0,4,721,0,0,0,0
TXN0000364,12006,637,travel,credit_card,international,5,1,712.85,2,1,8,2172,0,0,0,0
TXN0000365,11184,688,travel,credit_card,same_city,14,3,221.5,0,1,4,1780,0,0,0,0
TXN0000366,10127,558,grocery,upi,same_city,20,5,93.76,0,1,3,2106,0,0,0,0
TXN0000367,12065,686,jewelry,upi,same_city,1,3,739.83,0,0,2,2257,0,0,0,0
TXN0000368,11816,734,grocery,debit_card,same_city,0,2,50.0,1,0,2,1429,0,0,0,0
TXN0000369,11758,568,fashion,debit_card,same_city,6,2,50.0,0,2,7,283,0,0,0,0
TXN0000370,12613,597,grocery,debit_card,same_state,18,1,50.0,1,1,6,1812,0,0,0,0
TXN0000371,10569,507,fuel,credit_card,same_state,7,2,50.0,1,0,1,211,0,1,0,1
TXN0000372,11346,810,grocery,credit_card,same_city,2,2,50.0,0,0,4,869,0,0,0,0
TXN0000373,11895,633,grocery,wallet,same_city,11,2,92.1,0,1,3,2463,0,0,0,0
TXN0000374,12733,884,grocery,upi,same_state,13,0,52.39,0,1,4,252,0,0,1,0
TXN0000375,10625,555,fuel,upi,international,23,4,59.6,0,2,7,377,0,0,0,1
TXN0000376,12901,859,electronics,upi,same_state,0,4,136.32,0,1,5,716,0,0,0,0
TXN0000377,11686,613,electronics,upi,same_city,12,4,96.11,0,0,6,847,0,0,0,0
TXN0000378,10154,587,electronics,credit_card,same_state,4,4,243.7,0,1,3,810,0,1,0,0
TXN0000379,12537,637,travel,credit_card,same_city,14,6,97.53,0,0,8,1806,0,0,0,0
TXN0000380,11409,607,jewelry,debit_card,same_city,1,3,550.57,0,1,3,1383,0,0,0,0
TXN0000381,10784,522,fashion,debit_card,same_state,4,2,124.06,0,3,6,2125,0,0,0,0
TXN0000382,10245,643,grocery,wallet,same_city,12,3,176.44,0,1,7,2367,0,0,0,1
TXN0000383,11500,856,grocery,credit_card,international,15,4,50.0,0,0,6,1781,0,1,0,1
TXN0000384,11705,643,fuel,net_banking,same_city,3,4,50.0,0,1,6,111,1,0,0,0
TXN0000385,12806,555,restaurant,net_banking,same_city,5,1,92.46,0,2,6,1227,0,0,0,0
TXN0000386,10537,607,grocery,credit_card,same_city,20,6,59.29,1,3,8,1933,0,0,0,0
TXN0000387,11890,850,gaming,debit_card,same_city,17,6,533.74,1,0,3,144,0,0,0,0
TXN0000388,11841,505,grocery,upi,same_city,1,6,50.0,0,2,5,961,0,0,0,0
TXN0000389,10920,529,electronics,credit_card,same_city,11,6,391.9,0,0,5,1962,0,0,0,0
TXN0000390,12455,884,gaming,wallet,same_city,21,6,89.99,1,0,4,737,0,1,0,0
TXN0000391,10524,806,fuel,wallet,same_city,18,5,50.0,0,0,4,2298,0,0,0,0
TXN0000392,12875,861,electronics,credit_card,same_city,11,1,173.58,1,1,8,2212,0,1,1,0
TXN0000393,11529,844,restaurant,credit_card,same_state,5,1,386.27,0,1,13,222,0,0,0,0
TXN0000394,12950,626,grocery,wallet,same_city,14,3,50.0,0,0,6,1239,0,0,0,0
TXN0000395,10035,801,travel,wallet,international,16,2,529.68,0,0,3,2041,0,0,0,0
TXN0000396,10684,620,electronics,wallet,different_state,3,2,104.22,2,1,6,867,0,0,1,0
TXN0000397,10019,598,restaurant,credit_card,same_state,10,1,88.24,1,0,3,1124,0,0,0,0
TXN0000398,12368,665,crypto,wallet,same_city,23,4,441.67,0,2,5,945,0,0,0,0
TXN0000399,12559,824,grocery,debit_card,same_city,3,4,416.55,0,1,4,788,0,0,1,0
TXN0000400,10399,818,restaurant,debit_card,different_state,18,6,50.0,1,1,7,133,0,0,0,0
TXN0000401,12701,740,grocery,upi,same_state,8,4,50.0,0,1,6,976,0,0,0,0
TXN0000402,10971,549,grocery,debit_card,same_city,10,5,50.0,0,1,6,1719,0,0,0,0
TXN0000403,11906,767,travel,debit_card,same_city,13,0,1086.92,0,1,6,1766,0,0,0,0
TXN0000404,12518,824,gaming,debit_card,same_city,2,6,50.0,1,3,8,1362,0,1,0,0
TXN0000405,11166,572,gaming,net_banking,same_city,6,3,50.0,0,0,3,2014,1,0,0,0
TXN0000406,11115,799,travel,debit_card,different_state,21,0,102.97,0,2,6,926,0,0,0,0
TXN0000407,10833,551,travel,debit_card,same_city,23,3,293.15,0,0,7,2459,0,0,0,0
TXN0000408,11823,764,restaurant,credit_card,same_city,10,5,201.08,0,4,8,2278,0,0,0,0
TXN0000409,12774,726,crypto,wallet,international,0,4,1051.39,0,1,5,78,0,1,0,0
TXN0000410,11982,692,fashion,debit_card,same_state,8,3,70.6,0,0,4,350,0,0,0,0
TXN0000411,10853,873,grocery,wallet,different_state,22,3,134.46,0,0,2,1977,0,0,1,0
TXN0000412,10050,738,crypto,credit_card,same_city,8,2,446.22,0,2,6,1171,1,0,0,1
TXN0000413,10574,509,gaming,credit_card,same_city,16,3,159.59,0,1,3,633,0,0,0,0
TXN0000414,11148,801,restaurant,credit_card,same_state,21,2,66.7,1,1,4,773,0,0,0,0
TXN0000415,12197,858,grocery,upi,different_state,13,4,280.64,1,0,7,1066,0,0,0,0
TXN0000416,12361,727,gaming,credit_card,different_state,14,0,88.91,0,1,2,688,0,0,0,0
TXN0000417,12617,792,restaurant,credit_card,same_city,9,2,645.82,0,0,2,1973,0,0,0,0
TXN0000418,12352,551,electronics,debit_card,same_state,15,0,183.11,0,0,5,2047,1,1,0,0
TXN0000419,11715,739,gaming,credit_card,same_city,11,2,338.43,0,3,4,904,1,1,0,0
TXN0000420,10681,598,restaurant,credit_card,same_city,19,6,238.45,1,0,1,1760,0,0,0,0
TXN0000421,10837,580,travel,wallet,same_city,9,1,2442.94,0,3,9,1351,0,0,0,0
TXN0000422,11077,512,fashion,wallet,same_city,5,0,74.22,0,2,3,824,0,0,0,0
TXN0000423,12491,889,grocery,credit_card,different_state,18,2,65.02,0,0,2,1160,0,0,0,0
TXN0000424,12660,856,travel,credit_card,same_state,22,2,1136.57,1,1,4,2278,0,0,0,0
TXN0000425,12311,627,fuel,credit_card,same_city,8,1,70.81,2,2,5,576,0,0,0,0
TXN0000426,11595,803,grocery,upi,same_city,18,2,50.0,0,1,9,1644,0,0,0,0
TXN0000427,10004,510,fashion,wallet,same_city,18,2,188.46,0,0,2,1982,0,1,0,0
TXN0000428,11126,580,grocery,upi,same_city,6,4,71.66,0,1,6,2182,0,0,0,0
TXN0000429,11219,760,restaurant,upi,same_city,8,2,279.05,0,4,7,597,0,0,1,0
TXN0000430,10773,505,travel,net_banking,same_city,16,1,1361.31,1,0,3,279,0,0,0,0
TXN0000431,10876,872,fashion,net_banking,different_state,17,0,78.54,1,1,7,570,0,0,1,0
TXN0000432,10991,721,fuel,credit_card,different_state,7,5,82.18,0,1,6,175,0,0,0,0
TXN0000433,12931,797,grocery,credit_card,same_state,22,4,106.56,1,1,4,568,0,0,0,0
TXN0000434,10046,580,fuel,debit_card,different_state,22,3,133.26,0,0,2,1836,0,1,1,0
TXN0000435,12914,502,fuel,credit_card,same_state,22,5,76.81,1,1,7,1210,0,0,0,0
TXN0000436,12870,559,jewelry,debit_card,same_state,12,6,244.27,0,0,5,950,0,0,0,0
TXN0000437,12983,720,gaming,credit_card,same_city,8,0,99.88,1,2,7,1029,0,0,0,0
TXN0000438,12703,848,jewelry,upi,same_city,7,2,1108.08,0,1,5,1523,0,0,0,0
TXN0000439,10268,548,gaming,upi,same_city,12,3,50.0,1,3,6,838,0,0,0,0
TXN0000440,10369,727,fashion,debit_card,same_state,12,1,72.05,1,1,3,875,0,0,0,0
TXN0000441,10635,789,travel,debit_card,different_state,22,3,154.63,0,2,8,589,0,0,0,0
TXN0000442,11129,792,fuel,debit_card,same_city,16,6,50.0,0,2,4,438,0,0,0,0
TXN0000443,11693,797,fashion,wallet,same_city,19,1,104.11,0,2,11,1558,0,0,0,0
TXN0000444,11682,692,grocery,debit_card,different_state,4,0,50.0,2,1,7,1026,0,0,0,0
TXN0000445,10656,756,travel,debit_card,same_city,15,0,426.88,0,0,5,618,0,0,0,0
TXN0000446,10119,887,grocery,wallet,international,10,4,101.91,0,0,4,1207,0,0,0,0
TXN0000447,10830,602,travel,upi,international,17,4,328.71,0,2,4,461,0,0,0,0
TXN0000448,11810,897,fuel,wallet,same_city,8,2,50.0,0,0,4,1433,0,0,0,0
TXN0000449,11081,865,grocery,debit_card,same_city,2,2,50.0,0,2,5,1093,0,0,0,0
TXN0000450,11974,645,travel,debit_card,same_state,9,2,626.74,0,2,7,2003,1,0,0,0
TXN0000451,11369,789,grocery,credit_card,same_state,2,6,163.37,0,2,13,2284,0,0,0,0
TXN0000452,10740,756,grocery,debit_card,international,4,6,50.0,1,2,5,1548,0,1,1,0
TXN0000453,10116,808,electronics,upi,same_city,20,3,1656.4,1,0,8,26,0,0,0,0
TXN0000454,11853,777,electronics,credit_card,same_state,18,4,408.56,0,1,3,941,0,1,0,0
TXN0000455,12838,688,jewelry,credit_card,same_state,12,5,647.64,0,1,4,1460,0,0,0,0
TXN0000456,11150,677,travel,upi,same_city,3,0,267.78,0,0,3,2239,0,0,1,0
TXN0000457,11931,515,jewelry,debit_card,same_city,4,4,938.62,0,1,5,1061,0,0,0,0
TXN0000458,11012,874,grocery,wallet,same_state,16,6,66.0,0,0,2,2247,0,1,1,0
TXN0000459,11664,585,fuel,credit_card,same_city,1,4,119.37,0,1,3,2187,0,0,0,0
TXN0000460,11081,747,travel,debit_card,same_city,10,6,356.41,0,0,5,10,0,1,0,0
TXN0000461,10633,716,grocery,upi,same_city,22,6,167.82,0,0,4,97,0,0,0,0
TXN0000462,10512,541,grocery,upi,same_city,2,6,50.0,1,1,1,44,0,0,0,0
TXN0000463,12849,693,fashion,net_banking,same_state,9,5,61.5,1,0,2,2412,0,0,0,0
TXN0000464,11119,826,fashion,upi,same_state,0,4,83.0,1,1,5,559,1,0,0,0
TXN0000465,11141,872,fuel,credit_card,same_city,6,0,50.0,0,1,5,1631,0,0,0,0
TXN0000466,10559,662,fuel,debit_card,same_city,12,0,73.67,0,0,3,1692,0,0,0,0
TXN0000467,10487,775,gaming,upi,international,5,0,118.44,0,1,5,2256,0,0,0,1
TXN0000468,10896,863,grocery,debit_card,same_city,10,0,123.34,0,2,3,356,0,0,0,0
TXN0000469,11212,629,restaurant,debit_card,different_state,14,2,50.0,0,0,2,1900,0,0,1,0
TXN0000470,10703,762,restaurant,upi,same_city,22,2,71.25,1,3,5,1479,0,0,0,0
TXN0000471,11470,676,jewelry,upi,same_city,18,1,823.66,0,1,6,291,0,1,0,0
TXN0000472,10580,764,grocery,upi,different_state,7,2,59.38,0,1,1,1585,0,0,0,0
TXN0000473,12837,526,grocery,debit_card,international,16,5,50.0,1,2,8,2299,0,0,0,0
TXN0000474,12908,885,restaurant,credit_card,same_city,23,6,116.59,1,0,2,1908,0,0,0,0
TXN0000475,12294,584,fuel,debit_card,same_state,1,0,75.38,0,0,6,2390,1,0,0,0
TXN0000476,10153,695,fuel,wallet,same_city,5,5,50.0,1,2,6,2067,1,0,0,0
TXN0000477,11679,815,fuel,debit_card,same_city,11,6,55.85,0,2,7,271,0,0,0,0
TXN0000478,10996,742,fuel,credit_card,same_city,21,1,119.12,0,2,5,519,0,0,0,0
TXN0000479,12744,867,gaming,upi,different_state,0,1,50.0,0,0,5,1826,0,0,1,0
TXN0000480,11243,841,restaurant,credit_card,same_city,18,4,109.75,0,1,7,2236,0,0,0,0
TXN0000481,11092,676,gaming,net_banking,same_city,23,3,137.22,0,1,6,10,0,0,0,0
TXN0000482,11008,629,fashion,upi,same_state,21,4,2327.46,0,0,4,2173,0,0,0,0
TXN0000483,12141,644,fuel,net_banking,international,6,1,156.36,0,2,5,293,0,0,0,0
TXN0000484,11773,582,travel,upi,same_city,1,2,112.03,0,3,8,1523,0,0,0,0
TXN0000485,10957,859,fuel,credit_card,same_city,20,6,71.03,0,4,9,119,0,0,0,1
TXN0000486,10452,587,grocery,debit_card,same_city,3,3,50.37,0,0,7,1213,0,0,0,0
TXN0000487,11227,519,grocery,upi,same_city,17,1,137.1,0,3,5,2364,1,0,0,0
TXN0000488,12959,729,fashion,credit_card,different_state,13,6,101.37,0,0,4,1956,0,1,0,0
TXN0000489,12265,625,grocery,credit_card,different_state,20,3,217.65,0,2,8,632,0,0,0,0
TXN0000490,12521,853,restaurant,debit_card,same_city,16,1,128.14,0,1,3,432,0,0,0,0
TXN0000491,12479,550,restaurant,debit_card,same_city,18,4,131.06,1,4,9,902,2,0,0,1
TXN0000492,12388,587,grocery,net_banking,same_state,5,6,77.78,0,0,7,1449,0,0,0,0
TXN0000493,10550,669,electronics,debit_card,same_city,3,5,282.74,0,1,6,333,0,0,0,0
TXN0000494,11635,562,gaming,credit_card,same_city,15,3,442.04,0,4,6,168,0,0,0,0
TXN0000495,11312,588,restaurant,debit_card,same_city,9,1,300.69,0,1,7,1135,0,0,0,0
TXN0000496,11757,688,restaurant,debit_card,same_city,10,6,62.85,0,1,4,941,1,0,0,0
TXN0000497,10356,689,fuel,wallet,same_city,11,3,101.82,0,1,5,2103,0,0,0,0
TXN0000498,12070,886,grocery,net_banking,same_city,3,1,709.34,0,4,9,2384,0,0,0,0
TXN0000499,11785,588,fuel,debit_card,same_city,15,1,118.36,0,2,9,1094,0,0,0,0
TXN0000500,12569,847,electronics,debit_card,same_city,14,3,99.4,0,1,2,1393,0,0,0,0
TXN0000501,11781,831,fuel,wallet,same_city,8,2,53.28,0,1,5,466,0,0,0,0
TXN0000502,12849,525,gaming,net_banking,same_city,3,1,1060.81,0,1,2,2061,0,0,0,0
TXN0000503,12809,675,fuel,wallet,same_city,3,2,50.0,0,1,5,2460,0,0,0,0
TXN0000504,12489,863,jewelry,credit_card,different_state,18,5,185.24,3,2,10,1847,1,0,0,0
TXN0000505,11631,763,fuel,upi,international,1,1,50.0,0,0,3,2201,0,0,0,0
TXN0000506,12816,888,electronics,wallet,different_state,23,5,70.08,0,1,2,1872,0,0,0,0
TXN0000507,11015,894,electronics,credit_card,same_city,10,1,79.1,0,0,7,913,1,1,0,0
TXN0000508,11348,541,fuel,credit_card,different_state,2,1,64.57,0,2,9,1671,0,0,0,0
TXN0000509,10515,618,gaming,credit_card,different_state,10,2,529.98,0,2,8,350,0,0,0,0
TXN0000510,12839,668,electronics,net_banking,different_state,5,1,302.81,1,0,2,747,0,0,1,0
TXN0000511,10335,607,restaurant,credit_card,same_city,1,2,166.35,0,1,6,679,0,0,0,0
TXN0000512,11782,646,restaurant,upi,same_city,14,4,50.0,0,0,9,2046,0,0,0,0
TXN0000513,12305,675,jewelry,credit_card,same_city,7,3,227.79,0,1,5,277,0,0,0,0
TXN0000514,10496,875,travel,credit_card,same_city,8,2,417.0,0,0,3,1936,0,0,1,0
TXN0000515,10895,688,travel,debit_card,same_city,4,0,310.9,0,1,4,1303,0,0,0,0
TXN0000516,12207,659,grocery,credit_card,different_state,8,1,186.89,0,2,8,2153,0,0,1,0
TXN0000517,10851,801,fashion,upi,different_state,0,3,102.95,0,3,10,976,0,0,0,1
TXN0000518,11687,847,restaurant,debit_card,same_state,23,6,57.23,0,4,8,1536,0,0,0,0
TXN0000519,11931,573,grocery,debit_card,same_city,17,3,50.0,0,0,5,641,0,0,0,0
TXN0000520,12737,851,gaming,upi,same_city,9,6,63.27,1,2,6,476,0,1,0,0
TXN0000521,12427,517,jewelry,debit_card,same_state,7,4,126.98,0,1,6,16,0,0,0,0
TXN0000522,11568,639,restaurant,wallet,same_city,16,3,780.13,0,0,1,296,1,0,0,0
TXN0000523,10956,614,fuel,upi,same_city,13,3,137.52,1,2,10,2399,1,0,0,0
TXN0000524,12738,827,fuel,wallet,same_city,0,0,50.0,1,1,8,1677,0,0,1,0
TXN0000525,11636,724,fuel,wallet,same_city,10,0,115.49,0,1,3,1752,0,0,0,0
TXN0000526,11291,545,gaming,wallet,same_city,8,0,153.07,0,0,6,1995,0,0,0,0
TXN0000527,11440,537,grocery,credit_card,same_city,9,5,135.02,0,2,6,2017,0,0,0,0
TXN0000528,11191,705,fuel,credit_card,different_state,2,0,82.83,0,2,5,1476,0,0,0,0
TXN0000529,11066,885,fuel,wallet,same_state,16,2,65.86,0,1,6,1951,0,0,0,0
TXN0000530,10284,508,electronics,credit_card,different_state,10,6,77.24,0,3,8,1655,0,1,0,0
TXN0000531,12444,752,electronics,credit_card,same_city,23,0,50.0,0,1,6,1096,0,0,0,0
TXN0000532,10011,607,travel,credit_card,international,3,3,226.24,0,1,9,708,0,1,0,1
TXN0000533,11630,888,restaurant,wallet,same_city,0,0,204.47,0,0,6,893,0,0,0,0
TXN0000534,12546,597,fuel,wallet,same_state,17,1,50.0,1,1,5,1855,0,0,0,0
TXN0000535,10753,774,gaming,upi,same_city,14,3,142.36,0,0,8,580,0,0,0,0
TXN0000536,12082,570,fashion,wallet,international,10,2,69.85,0,1,6,70,0,0,0,0
TXN0000537,12774,538,grocery,debit_card,same_city,16,0,50.0,1,1,3,689,0,0,0,0
TXN0000538,12896,797,crypto,credit_card,same_city,16,3,512.32,0,1,9,1365,1,0,0,0
TXN0000539,10089,589,grocery,upi,same_city,17,5,125.16,0,0,5,1470,0,0,0,0
TXN0000540,10775,718,gaming,debit_card,same_city,13,0,77.68,0,1,7,2122,0,1,0,0
TXN0000541,12652,606,gaming,upi,same_city,7,5,101.1,1,0,5,1110,0,0,0,0
TXN0000542,11625,891,fashion,upi,same_city,3,1,676.11,0,1,11,6,0,0,0,1
TXN0000543,10417,595,fuel,debit_card,same_city,17,5,289.93,0,1,7,956,0,0,0,0
TXN0000544,10114,531,travel,debit_card,same_city,10,6,209.42,0,1,7,382,0,0,0,0
TXN0000545,10616,625,gaming,upi,same_city,8,5,183.07,0,3,6,66,0,0,0,0
TXN0000546,10825,646,fashion,debit_card,same_city,7,0,300.06,0,1,5,2248,0,0,0,0
TXN0000547,11649,779,crypto,wallet,different_state,11,1,251.29,0,0,1,1448,0,0,1,0
TXN0000548,11516,523,fashion,debit_card,same_state,10,5,63.05,1,1,6,95,0,0,0,0
TXN0000549,10412,708,fuel,upi,same_city,4,3,109.97,0,1,5,1671,1,0,0,0
TXN0000550,10728,619,grocery,credit_card,different_state,9,1,53.57,1,0,5,276,0,0,0,0
TXN0000551,12808,773,fashion,upi,same_state,14,5,64.96,0,1,3,1800,0,0,0,0
TXN0000552,10675,639,gaming,net_banking,same_city,10,1,97.0,0,1,9,70,0,0,0,0
TXN0000553,11892,796,grocery,upi,same_city,1,4,72.0,0,0,9,1837,0,0,0,0
TXN0000554,12504,842,grocery,debit_card,same_city,9,3,327.16,0,1,7,274,0,0,0,0
TXN0000555,12967,581,grocery,debit_card,international,2,6,50.0,0,0,2,719,0,0,0,0
TXN0000556,12239,899,travel,wallet,different_state,7,2,342.1,0,0,6,1702,1,0,0,0
TXN0000557,12786,707,travel,credit_card,same_city,11,1,90.35,0,2,4,943,0,0,0,0
TXN0000558,11122,532,travel,credit_card,same_state,14,3,234.65,0,2,4,2153,0,0,0,0
TXN0000559,11571,523,fuel,upi,same_city,14,1,653.16,0,1,9,470,0,0,0,0
TXN0000560,10977,560,electronics,net_banking,different_state,23,5,616.78,1,1,7,964,0,0,0,0
TXN0000561,11008,810,gaming,credit_card,same_state,6,4,50.0,0,1,7,1361,0,0,0,0
TXN0000562,12143,688,grocery,credit_card,same_city,22,2,73.01,0,3,11,535,0,0,1,0
TXN0000563,11687,583,grocery,net_banking,same_city,14,2,95.09,0,4,8,1500,0,0,0,0
TXN0000564,12710,724,fashion,credit_card,same_state,12,5,282.12,0,1,7,670,0,0,0,0
